yyyymmdd,CS,TY,FT,HR,HER,yyyy,mm,dd
20040823,0,1,0,1,1,2004,8,23
20040824,0,1,0,1,1,2004,8,24
20040825,0,1,0,1,1,2004,8,25
20040826,0,1,0,1,1,2004,8,26
20040827,0,0,0,1,0,2004,8,27
20040828,0,0,0,1,1,2004,8,28
20040829,0,0,0,1,1,2004,8,29
20040830,0,0,0,1,0,2004,8,30
20040831,0,0,0,1,0,2004,8,31
20040901,0,0,0,0,0,2004,9,1
20040902,0,0,0,1,0,2004,9,2
20040903,0,0,0,1,1,2004,9,3
20040904,0,0,0,1,1,2004,9,4
20040905,0,0,0,1,0,2004,9,5
20040906,0,0,0,1,0,2004,9,6
20040907,0,0,0,1,1,2004,9,7
20040908,0,0,0,1,1,2004,9,8
20040909,0,0,0,1,0,2004,9,9
20040910,0,0,0,1,1,2004,9,10
20040911,0,1,0,1,1,2004,9,11
20040912,0,1,0,1,1,2004,9,12
20040913,0,1,0,1,1,2004,9,13
20040914,0,0,0,1,0,2004,9,14
20040915,0,0,0,1,1,2004,9,15
20040916,0,0,0,1,1,2004,9,16
20040917,0,0,0,1,0,2004,9,17
20040918,0,0,0,1,1,2004,9,18
20040919,0,0,0,1,0,2004,9,19
20040920,0,0,0,1,1,2004,9,20
20040921,0,0,0,1,0,2004,9,21
20040922,0,0,1,1,1,2004,9,22
20040923,0,0,1,1,1,2004,9,23
20040924,0,0,0,1,0,2004,9,24
20040925,0,0,0,1,0,2004,9,25
20040926,0,1,0,1,0,2004,9,26
20040927,0,1,0,1,0,2004,9,27
20040928,0,0,0,1,0,2004,9,28
20040929,0,0,0,1,0,2004,9,29
20040930,0,0,0,0,0,2004,9,30
20041001,0,0,0,0,0,2004,10,1
20041002,0,0,0,1,0,2004,10,2
20041003,0,0,0,1,0,2004,10,3
20041004,0,0,0,0,0,2004,10,4
20041005,0,0,0,0,0,2004,10,5
20041006,0,0,0,0,0,2004,10,6
20041007,0,0,0,0,0,2004,10,7
20041008,0,0,0,0,0,2004,10,8
20041009,0,0,0,0,0,2004,10,9
20041010,0,0,0,0,0,2004,10,10
20041011,0,0,0,0,0,2004,10,11
20041012,0,0,0,0,0,2004,10,12
20041013,0,0,0,0,0,2004,10,13
20041014,0,0,0,0,0,2004,10,14
20041015,0,0,0,0,0,2004,10,15
20041016,0,0,0,0,0,2004,10,16
20041017,0,0,0,0,0,2004,10,17
20041018,0,0,0,1,1,2004,10,18
20041019,0,0,0,1,1,2004,10,19
20041020,0,0,0,0,0,2004,10,20
20041021,0,0,0,0,0,2004,10,21
20041022,0,0,0,0,0,2004,10,22
20041023,0,1,0,0,0,2004,10,23
20041024,0,1,0,1,1,2004,10,24
20041025,0,1,1,1,1,2004,10,25
20041026,0,0,0,1,1,2004,10,26
20041027,0,0,0,0,0,2004,10,27
20041028,0,0,0,0,0,2004,10,28
20041029,0,0,0,0,0,2004,10,29
20041030,0,0,0,0,0,2004,10,30
20041031,0,0,0,0,0,2004,10,31
20041101,0,0,0,0,0,2004,11,1
20041102,0,0,0,0,0,2004,11,2
20041103,0,0,0,0,0,2004,11,3
20041104,0,0,0,0,0,2004,11,4
20041105,0,0,0,0,0,2004,11,5
20041106,0,0,0,1,0,2004,11,6
20041107,0,0,0,1,0,2004,11,7
20041108,0,0,0,0,0,2004,11,8
20041109,0,0,0,0,0,2004,11,9
20041110,0,0,0,0,0,2004,11,10
20041111,0,0,0,0,0,2004,11,11
20041112,0,0,0,1,1,2004,11,12
20041113,0,0,0,1,1,2004,11,13
20041114,0,0,1,1,0,2004,11,14
20041115,0,0,1,1,1,2004,11,15
20041116,0,0,0,1,0,2004,11,16
20041117,0,0,0,1,0,2004,11,17
20041118,0,0,0,1,0,2004,11,18
20041119,0,0,0,0,0,2004,11,19
20041120,0,0,0,0,0,2004,11,20
20041121,0,0,0,0,0,2004,11,21
20041122,0,0,0,0,0,2004,11,22
20041123,0,0,0,0,0,2004,11,23
20041124,0,0,0,0,0,2004,11,24
20041125,0,0,0,0,0,2004,11,25
20041126,0,0,0,1,0,2004,11,26
20041127,0,0,0,1,0,2004,11,27
20041128,0,0,0,0,0,2004,11,28
20041129,0,0,0,0,0,2004,11,29
20041130,0,0,0,0,0,2004,11,30
20041201,0,0,0,0,0,2004,12,1
20041202,0,1,0,0,0,2004,12,2
20041203,0,1,1,1,1,2004,12,3
20041204,0,1,0,1,1,2004,12,4
20041205,0,0,0,1,0,2004,12,5
20041206,0,0,0,0,0,2004,12,6
20041207,0,0,0,0,0,2004,12,7
20041208,0,0,0,0,0,2004,12,8
20041209,0,0,0,0,0,2004,12,9
20041210,0,0,0,0,0,2004,12,10
20041211,0,0,0,0,0,2004,12,11
20041212,0,0,0,0,0,2004,12,12
20041213,0,0,0,0,0,2004,12,13
20041214,0,0,0,0,0,2004,12,14
20041215,0,0,0,0,0,2004,12,15
20041216,0,0,0,0,0,2004,12,16
20041217,0,0,0,0,0,2004,12,17
20041218,0,0,0,0,0,2004,12,18
20041219,0,0,0,0,0,2004,12,19
20041220,0,0,0,0,0,2004,12,20
20041221,0,0,0,0,0,2004,12,21
20041222,0,0,0,0,0,2004,12,22
20041223,0,0,0,0,0,2004,12,23
20041224,0,0,0,1,0,2004,12,24
20041225,0,0,0,1,0,2004,12,25
20041226,0,0,0,0,0,2004,12,26
20041227,0,0,1,1,0,2004,12,27
20041228,0,0,0,1,0,2004,12,28
20041229,0,0,0,0,0,2004,12,29
20041230,0,0,0,0,0,2004,12,30
20041231,1,0,0,0,0,2004,12,31
20050101,1,0,0,0,0,2005,1,1
20050102,0,0,0,0,0,2005,1,2
20050103,0,0,0,0,0,2005,1,3
20050104,0,0,0,0,0,2005,1,4
20050105,0,0,0,0,0,2005,1,5
20050106,0,0,0,0,0,2005,1,6
20050107,0,0,0,1,0,2005,1,7
20050108,0,0,0,1,0,2005,1,8
20050109,0,0,0,0,0,2005,1,9
20050110,0,0,0,1,0,2005,1,10
20050111,0,0,0,1,0,2005,1,11
20050112,0,0,0,1,0,2005,1,12
20050113,0,0,1,1,0,2005,1,13
20050114,0,0,0,1,0,2005,1,14
20050115,1,0,0,0,0,2005,1,15
20050116,1,0,0,0,0,2005,1,16
20050117,0,0,0,0,0,2005,1,17
20050118,0,0,0,0,0,2005,1,18
20050119,0,0,0,0,0,2005,1,19
20050120,0,0,0,0,0,2005,1,20
20050121,0,0,0,0,0,2005,1,21
20050122,0,0,1,0,0,2005,1,22
20050123,0,0,0,0,0,2005,1,23
20050124,0,0,0,0,0,2005,1,24
20050125,0,0,0,0,0,2005,1,25
20050126,0,0,0,0,0,2005,1,26
20050127,0,0,1,0,0,2005,1,27
20050128,0,0,0,0,0,2005,1,28
20050129,0,0,1,0,0,2005,1,29
20050130,0,0,0,0,0,2005,1,30
20050131,0,0,0,0,0,2005,1,31
20050201,1,0,0,0,0,2005,2,1
20050202,0,0,0,0,0,2005,2,2
20050203,0,0,0,0,0,2005,2,3
20050204,0,0,1,0,0,2005,2,4
20050205,0,0,0,0,0,2005,2,5
20050206,0,0,0,0,0,2005,2,6
20050207,0,0,1,0,0,2005,2,7
20050208,0,0,1,0,0,2005,2,8
20050209,0,0,0,0,0,2005,2,9
20050210,0,0,1,1,0,2005,2,10
20050211,0,0,1,1,0,2005,2,11
20050212,0,0,1,0,0,2005,2,12
20050213,0,0,0,1,0,2005,2,13
20050214,0,0,0,1,0,2005,2,14
20050215,0,0,0,0,0,2005,2,15
20050216,0,0,0,0,0,2005,2,16
20050217,0,0,1,0,0,2005,2,17
20050218,0,0,1,1,0,2005,2,18
20050219,1,0,0,1,0,2005,2,19
20050220,1,0,0,1,0,2005,2,20
20050221,0,0,0,1,0,2005,2,21
20050222,0,0,0,0,0,2005,2,22
20050223,0,0,0,0,0,2005,2,23
20050224,0,0,0,1,1,2005,2,24
20050225,0,0,1,1,1,2005,2,25
20050226,0,0,1,1,0,2005,2,26
20050227,0,0,0,1,0,2005,2,27
20050228,0,0,1,1,0,2005,2,28
20050301,0,0,0,0,0,2005,3,1
20050302,0,0,1,1,0,2005,3,2
20050303,0,0,1,1,0,2005,3,3
20050304,1,0,0,0,0,2005,3,4
20050305,1,0,0,0,0,2005,3,5
20050306,1,0,0,0,0,2005,3,6
20050307,0,0,0,0,0,2005,3,7
20050308,0,0,0,0,0,2005,3,8
20050309,0,0,0,0,0,2005,3,9
20050310,0,0,0,0,0,2005,3,10
20050311,0,0,1,0,0,2005,3,11
20050312,1,0,1,1,0,2005,3,12
20050313,1,0,0,1,0,2005,3,13
20050314,0,0,0,0,0,2005,3,14
20050315,0,0,0,0,0,2005,3,15
20050316,0,0,0,0,0,2005,3,16
20050317,0,0,1,0,0,2005,3,17
20050318,0,0,0,0,0,2005,3,18
20050319,0,0,0,0,0,2005,3,19
20050320,0,0,0,0,0,2005,3,20
20050321,0,0,0,0,0,2005,3,21
20050322,0,0,0,1,0,2005,3,22
20050323,0,0,1,0,0,2005,3,23
20050324,0,0,0,0,0,2005,3,24
20050325,0,0,0,0,0,2005,3,25
20050326,0,0,0,0,0,2005,3,26
20050327,0,0,0,1,1,2005,3,27
20050328,0,0,1,1,0,2005,3,28
20050329,0,0,1,1,0,2005,3,29
20050330,0,0,1,1,0,2005,3,30
20050331,0,0,1,1,0,2005,3,31
20050401,0,0,1,0,0,2005,4,1
20050402,0,0,1,0,0,2005,4,2
20050403,0,0,0,0,0,2005,4,3
20050404,0,0,0,0,0,2005,4,4
20050405,0,0,0,0,0,2005,4,5
20050406,0,0,0,0,0,2005,4,6
20050407,0,0,0,0,0,2005,4,7
20050408,0,0,0,0,0,2005,4,8
20050409,0,0,0,0,0,2005,4,9
20050410,0,0,1,0,0,2005,4,10
20050411,0,0,1,0,0,2005,4,11
20050412,0,0,1,0,0,2005,4,12
20050413,0,0,1,0,0,2005,4,13
20050414,0,0,1,0,0,2005,4,14
20050415,0,0,0,0,0,2005,4,15
20050416,0,0,0,1,0,2005,4,16
20050417,0,0,0,0,0,2005,4,17
20050418,0,0,0,0,0,2005,4,18
20050419,0,0,0,0,0,2005,4,19
20050420,0,0,1,0,0,2005,4,20
20050421,0,0,0,0,0,2005,4,21
20050422,0,0,0,0,0,2005,4,22
20050423,0,0,1,1,0,2005,4,23
20050424,0,0,1,1,0,2005,4,24
20050425,0,0,1,1,0,2005,4,25
20050426,0,0,1,1,0,2005,4,26
20050427,0,0,0,0,0,2005,4,27
20050428,0,0,0,0,0,2005,4,28
20050429,0,0,0,0,0,2005,4,29
20050430,0,0,0,0,0,2005,4,30
20050501,0,0,0,0,0,2005,5,1
20050502,0,0,1,1,1,2005,5,2
20050503,0,0,1,1,1,2005,5,3
20050504,0,0,0,0,0,2005,5,4
20050505,0,0,0,0,0,2005,5,5
20050506,0,0,1,1,0,2005,5,6
20050507,0,0,1,1,0,2005,5,7
20050508,0,0,0,0,0,2005,5,8
20050509,0,0,1,1,1,2005,5,9
20050510,0,0,1,1,1,2005,5,10
20050511,0,0,1,0,0,2005,5,11
20050512,0,0,1,1,1,2005,5,12
20050513,0,0,1,1,1,2005,5,13
20050514,0,0,0,1,1,2005,5,14
20050515,0,0,1,1,1,2005,5,15
20050516,0,0,1,0,0,2005,5,16
20050517,0,0,0,0,0,2005,5,17
20050518,0,0,0,1,1,2005,5,18
20050519,0,0,1,1,0,2005,5,19
20050520,0,0,0,1,1,2005,5,20
20050521,0,0,0,1,0,2005,5,21
20050522,0,0,0,0,0,2005,5,22
20050523,0,0,0,1,1,2005,5,23
20050524,0,0,1,1,0,2005,5,24
20050525,0,0,1,1,1,2005,5,25
20050526,0,0,1,1,1,2005,5,26
20050527,0,0,1,1,1,2005,5,27
20050528,0,0,1,1,0,2005,5,28
20050529,0,0,1,1,1,2005,5,29
20050530,0,0,0,1,0,2005,5,30
20050531,0,0,1,1,0,2005,5,31
20050601,0,0,0,1,0,2005,6,1
20050602,0,0,0,1,0,2005,6,2
20050603,0,0,1,1,1,2005,6,3
20050604,0,0,1,1,1,2005,6,4
20050605,0,0,0,1,0,2005,6,5
20050606,0,0,0,1,0,2005,6,6
20050607,0,0,0,1,0,2005,6,7
20050608,0,0,0,0,0,2005,6,8
20050609,0,0,0,0,0,2005,6,9
20050610,0,0,0,1,0,2005,6,10
20050611,0,0,0,1,1,2005,6,11
20050612,0,0,1,1,1,2005,6,12
20050613,0,0,1,1,1,2005,6,13
20050614,0,0,1,1,1,2005,6,14
20050615,0,0,1,1,1,2005,6,15
20050616,0,0,1,1,1,2005,6,16
20050617,0,0,1,1,0,2005,6,17
20050618,0,0,1,0,0,2005,6,18
20050619,0,0,0,0,0,2005,6,19
20050620,0,0,0,0,0,2005,6,20
20050621,0,0,0,0,0,2005,6,21
20050622,0,0,0,0,0,2005,6,22
20050623,0,0,1,1,0,2005,6,23
20050624,0,0,1,1,0,2005,6,24
20050625,0,0,1,1,0,2005,6,25
20050626,0,0,0,1,0,2005,6,26
20050627,0,0,0,1,1,2005,6,27
20050628,0,0,0,1,1,2005,6,28
20050629,0,0,0,1,0,2005,6,29
20050630,0,0,0,1,0,2005,6,30
20050701,0,0,0,1,0,2005,7,1
20050702,0,0,0,1,1,2005,7,2
20050703,0,0,0,1,0,2005,7,3
20050704,0,0,0,1,0,2005,7,4
20050705,0,0,0,0,0,2005,7,5
20050706,0,0,0,1,0,2005,7,6
20050707,0,0,0,1,0,2005,7,7
20050708,0,0,0,1,1,2005,7,8
20050709,0,0,0,1,1,2005,7,9
20050710,0,0,0,1,0,2005,7,10
20050711,0,0,0,1,0,2005,7,11
20050712,0,0,0,1,0,2005,7,12
20050713,0,0,0,1,0,2005,7,13
20050714,0,0,0,0,0,2005,7,14
20050715,0,0,0,0,0,2005,7,15
20050716,0,1,0,0,0,2005,7,16
20050717,0,1,0,1,1,2005,7,17
20050718,0,1,0,1,1,2005,7,18
20050719,0,1,0,1,1,2005,7,19
20050720,0,0,0,1,1,2005,7,20
20050721,0,0,0,1,1,2005,7,21
20050722,0,0,0,1,1,2005,7,22
20050723,0,0,0,1,1,2005,7,23
20050724,0,0,0,1,0,2005,7,24
20050725,0,0,0,0,0,2005,7,25
20050726,0,0,0,0,0,2005,7,26
20050727,0,0,0,1,0,2005,7,27
20050728,0,0,0,1,0,2005,7,28
20050729,0,0,0,1,1,2005,7,29
20050730,0,0,0,1,0,2005,7,30
20050731,0,0,0,1,0,2005,7,31
20050801,0,0,0,0,0,2005,8,1
20050802,0,0,0,0,0,2005,8,2
20050803,0,1,0,1,1,2005,8,3
20050804,0,1,0,1,1,2005,8,4
20050805,0,1,0,1,1,2005,8,5
20050806,0,1,0,1,1,2005,8,6
20050807,0,0,0,1,1,2005,8,7
20050808,0,0,0,1,0,2005,8,8
20050809,0,0,0,1,1,2005,8,9
20050810,0,0,0,1,0,2005,8,10
20050811,0,1,0,1,0,2005,8,11
20050812,0,1,0,1,1,2005,8,12
20050813,0,1,0,1,1,2005,8,13
20050814,0,0,0,1,0,2005,8,14
20050815,0,0,0,1,1,2005,8,15
20050816,0,0,0,1,1,2005,8,16
20050817,0,0,0,1,0,2005,8,17
20050818,0,0,0,1,1,2005,8,18
20050819,0,0,0,1,0,2005,8,19
20050820,0,0,0,1,1,2005,8,20
20050821,0,0,0,1,1,2005,8,21
20050822,0,0,0,1,0,2005,8,22
20050823,0,0,0,1,1,2005,8,23
20050824,0,0,0,1,1,2005,8,24
20050825,0,0,0,1,1,2005,8,25
20050826,0,0,0,1,1,2005,8,26
20050827,0,0,0,1,0,2005,8,27
20050828,0,0,0,0,0,2005,8,28
20050829,0,0,0,1,1,2005,8,29
20050830,0,1,0,1,0,2005,8,30
20050831,0,1,0,1,1,2005,8,31
20050901,0,1,0,1,1,2005,9,1
20050902,0,0,0,1,1,2005,9,2
20050903,0,0,0,0,0,2005,9,3
20050904,0,0,0,1,0,2005,9,4
20050905,0,0,0,0,0,2005,9,5
20050906,0,0,0,1,0,2005,9,6
20050907,0,0,0,1,0,2005,9,7
20050908,0,0,0,0,0,2005,9,8
20050909,0,1,0,0,0,2005,9,9
20050910,0,1,0,1,0,2005,9,10
20050911,0,1,0,1,0,2005,9,11
20050912,0,0,0,1,0,2005,9,12
20050913,0,0,0,1,0,2005,9,13
20050914,0,0,0,0,0,2005,9,14
20050915,0,0,0,0,0,2005,9,15
20050916,0,0,0,0,0,2005,9,16
20050917,0,0,0,1,0,2005,9,17
20050918,0,0,0,1,0,2005,9,18
20050919,0,0,0,1,1,2005,9,19
20050920,0,0,0,1,0,2005,9,20
20050921,0,1,0,1,1,2005,9,21
20050922,0,1,0,1,1,2005,9,22
20050923,0,1,0,1,1,2005,9,23
20050924,0,0,0,1,1,2005,9,24
20050925,0,0,0,1,0,2005,9,25
20050926,0,0,0,1,0,2005,9,26
20050927,0,0,0,1,0,2005,9,27
20050928,0,0,0,0,0,2005,9,28
20050929,0,0,0,1,0,2005,9,29
20050930,0,1,0,0,0,2005,9,30
20051001,0,1,0,1,1,2005,10,1
20051002,0,1,0,1,1,2005,10,2
20051003,0,1,0,1,1,2005,10,3
20051004,0,0,0,1,0,2005,10,4
20051005,0,0,0,0,0,2005,10,5
20051006,0,0,0,1,0,2005,10,6
20051007,0,0,0,1,1,2005,10,7
20051008,0,0,1,1,1,2005,10,8
20051009,0,0,0,1,1,2005,10,9
20051010,0,0,0,0,0,2005,10,10
20051011,0,0,0,1,1,2005,10,11
20051012,0,0,0,1,1,2005,10,12
20051013,0,0,0,1,1,2005,10,13
20051014,0,0,0,0,0,2005,10,14
20051015,0,0,0,0,0,2005,10,15
20051016,0,0,0,0,0,2005,10,16
20051017,0,0,0,0,0,2005,10,17
20051018,0,0,0,0,0,2005,10,18
20051019,0,0,0,0,0,2005,10,19
20051020,0,0,0,0,0,2005,10,20
20051021,0,0,0,0,0,2005,10,21
20051022,0,0,0,1,1,2005,10,22
20051023,0,0,0,1,1,2005,10,23
20051024,0,0,0,0,0,2005,10,24
20051025,0,0,0,0,0,2005,10,25
20051026,0,0,0,1,0,2005,10,26
20051027,0,0,0,1,0,2005,10,27
20051028,0,0,0,0,0,2005,10,28
20051029,0,0,1,1,1,2005,10,29
20051030,0,0,0,1,1,2005,10,30
20051031,0,0,0,0,0,2005,10,31
20051101,0,0,0,0,0,2005,11,1
20051102,0,0,0,0,0,2005,11,2
20051103,0,0,0,0,0,2005,11,3
20051104,0,0,0,0,0,2005,11,4
20051105,0,0,0,0,0,2005,11,5
20051106,0,0,0,0,0,2005,11,6
20051107,0,0,1,0,0,2005,11,7
20051108,0,0,0,0,0,2005,11,8
20051109,0,0,0,0,0,2005,11,9
20051110,0,0,0,0,0,2005,11,10
20051111,0,0,0,1,0,2005,11,11
20051112,0,0,1,1,1,2005,11,12
20051113,0,0,1,1,0,2005,11,13
20051114,0,0,1,0,0,2005,11,14
20051115,0,0,0,1,0,2005,11,15
20051116,0,0,0,1,0,2005,11,16
20051117,0,0,0,0,0,2005,11,17
20051118,0,0,0,0,0,2005,11,18
20051119,0,0,0,0,0,2005,11,19
20051120,0,0,0,0,0,2005,11,20
20051121,0,0,0,0,0,2005,11,21
20051122,0,0,0,1,0,2005,11,22
20051123,0,0,0,1,0,2005,11,23
20051124,0,0,0,0,0,2005,11,24
20051125,0,0,0,0,0,2005,11,25
20051126,0,0,0,0,0,2005,11,26
20051127,0,0,0,1,0,2005,11,27
20051128,0,0,0,1,0,2005,11,28
20051129,0,0,0,0,0,2005,11,29
20051130,0,0,0,0,0,2005,11,30
20051201,0,0,0,0,0,2005,12,1
20051202,0,0,0,1,0,2005,12,2
20051203,0,0,1,1,0,2005,12,3
20051204,0,0,1,0,0,2005,12,4
20051205,0,0,0,0,0,2005,12,5
20051206,0,0,0,0,0,2005,12,6
20051207,0,0,0,1,0,2005,12,7
20051208,0,0,0,1,0,2005,12,8
20051209,0,0,0,0,0,2005,12,9
20051210,0,0,1,0,0,2005,12,10
20051211,0,0,1,1,1,2005,12,11
20051212,0,0,0,1,0,2005,12,12
20051213,0,0,0,0,0,2005,12,13
20051214,0,0,0,0,0,2005,12,14
20051215,0,0,0,0,0,2005,12,15
20051216,0,0,0,0,0,2005,12,16
20051217,0,0,0,0,0,2005,12,17
20051218,0,0,0,0,0,2005,12,18
20051219,0,0,0,1,0,2005,12,19
20051220,0,0,1,0,0,2005,12,20
20051221,1,0,0,0,0,2005,12,21
20051222,1,0,0,0,0,2005,12,22
20051223,0,0,0,0,0,2005,12,23
20051224,0,0,0,0,0,2005,12,24
20051225,0,0,1,0,0,2005,12,25
20051226,0,0,1,0,0,2005,12,26
20051227,0,0,0,0,0,2005,12,27
20051228,0,0,0,1,1,2005,12,28
20051229,0,0,0,1,1,2005,12,29
20051230,0,0,1,0,0,2005,12,30
20051231,0,0,1,0,0,2005,12,31
20060101,0,0,0,0,0,2006,1,1
20060102,0,0,0,0,0,2006,1,2
20060103,0,0,0,0,0,2006,1,3
20060104,0,0,0,0,0,2006,1,4
20060105,0,0,1,1,0,2006,1,5
20060106,1,0,0,1,0,2006,1,6
20060107,1,0,0,0,0,2006,1,7
20060108,0,0,0,0,0,2006,1,8
20060109,0,0,0,0,0,2006,1,9
20060110,0,0,0,0,0,2006,1,10
20060111,0,0,0,1,1,2006,1,11
20060112,0,0,0,1,1,2006,1,12
20060113,0,0,1,0,0,2006,1,13
20060114,0,0,0,0,0,2006,1,14
20060115,0,0,0,0,0,2006,1,15
20060116,0,0,1,0,0,2006,1,16
20060117,0,0,0,0,0,2006,1,17
20060118,0,0,0,0,0,2006,1,18
20060119,0,0,0,0,0,2006,1,19
20060120,0,0,1,0,0,2006,1,20
20060121,0,0,0,1,0,2006,1,21
20060122,0,0,0,1,0,2006,1,22
20060123,0,0,0,1,0,2006,1,23
20060124,0,0,0,1,0,2006,1,24
20060125,0,0,0,1,0,2006,1,25
20060126,0,0,0,1,0,2006,1,26
20060127,0,0,0,0,0,2006,1,27
20060128,0,0,0,0,0,2006,1,28
20060129,0,0,0,0,0,2006,1,29
20060130,0,0,1,0,0,2006,1,30
20060131,0,0,1,0,0,2006,1,31
20060201,0,0,0,0,0,2006,2,1
20060202,0,0,0,0,0,2006,2,2
20060203,0,0,0,1,0,2006,2,3
20060204,0,0,0,1,0,2006,2,4
20060205,0,0,0,0,0,2006,2,5
20060206,0,0,0,0,0,2006,2,6
20060207,0,0,0,0,0,2006,2,7
20060208,0,0,0,0,0,2006,2,8
20060209,0,0,0,0,0,2006,2,9
20060210,0,0,0,0,0,2006,2,10
20060211,0,0,0,0,0,2006,2,11
20060212,0,0,0,0,0,2006,2,12
20060213,0,0,0,0,0,2006,2,13
20060214,0,0,0,0,0,2006,2,14
20060215,0,0,0,1,0,2006,2,15
20060216,0,0,1,1,0,2006,2,16
20060217,0,0,0,0,0,2006,2,17
20060218,0,0,1,1,0,2006,2,18
20060219,0,0,1,1,0,2006,2,19
20060220,0,0,0,0,0,2006,2,20
20060221,0,0,0,0,0,2006,2,21
20060222,0,0,1,1,0,2006,2,22
20060223,0,0,1,1,0,2006,2,23
20060224,0,0,1,0,0,2006,2,24
20060225,0,0,1,1,1,2006,2,25
20060226,0,0,1,1,0,2006,2,26
20060227,0,0,0,1,0,2006,2,27
20060228,0,0,1,1,0,2006,2,28
20060301,0,0,0,1,0,2006,3,1
20060302,0,0,0,0,0,2006,3,2
20060303,0,0,0,0,0,2006,3,3
20060304,0,0,0,0,0,2006,3,4
20060305,0,0,1,0,0,2006,3,5
20060306,0,0,1,0,0,2006,3,6
20060307,0,0,0,0,0,2006,3,7
20060308,0,0,0,0,0,2006,3,8
20060309,0,0,1,1,0,2006,3,9
20060310,0,0,0,1,0,2006,3,10
20060311,0,0,0,0,0,2006,3,11
20060312,0,0,1,1,0,2006,3,12
20060313,0,0,0,1,0,2006,3,13
20060314,0,0,0,0,0,2006,3,14
20060315,0,0,0,1,1,2006,3,15
20060316,0,0,0,1,0,2006,3,16
20060317,0,0,0,0,0,2006,3,17
20060318,0,0,1,0,0,2006,3,18
20060319,0,0,0,0,0,2006,3,19
20060320,0,0,0,0,0,2006,3,20
20060321,0,0,1,0,0,2006,3,21
20060322,0,0,0,0,0,2006,3,22
20060323,0,0,1,1,0,2006,3,23
20060324,0,0,1,1,0,2006,3,24
20060325,0,0,0,0,0,2006,3,25
20060326,0,0,1,0,0,2006,3,26
20060327,0,0,0,1,0,2006,3,27
20060328,0,0,0,1,0,2006,3,28
20060329,0,0,0,0,0,2006,3,29
20060330,0,0,0,0,0,2006,3,30
20060331,0,0,0,0,0,2006,3,31
20060401,0,0,0,0,0,2006,4,1
20060402,0,0,1,0,0,2006,4,2
20060403,0,0,0,0,0,2006,4,3
20060404,0,0,0,0,0,2006,4,4
20060405,0,0,0,0,0,2006,4,5
20060406,0,0,1,0,0,2006,4,6
20060407,0,0,0,0,0,2006,4,7
20060408,0,0,0,0,0,2006,4,8
20060409,0,0,0,0,0,2006,4,9
20060410,0,0,0,1,1,2006,4,10
20060411,0,0,0,1,1,2006,4,11
20060412,0,0,0,0,0,2006,4,12
20060413,0,0,1,1,1,2006,4,13
20060414,0,0,1,1,0,2006,4,14
20060415,0,0,1,1,0,2006,4,15
20060416,0,0,1,1,0,2006,4,16
20060417,0,0,0,0,0,2006,4,17
20060418,0,0,1,0,0,2006,4,18
20060419,0,0,1,0,0,2006,4,19
20060420,0,0,0,0,0,2006,4,20
20060421,0,0,0,0,0,2006,4,21
20060422,0,0,0,0,0,2006,4,22
20060423,0,0,1,0,0,2006,4,23
20060424,0,0,1,1,0,2006,4,24
20060425,0,0,0,0,0,2006,4,25
20060426,0,0,0,1,1,2006,4,26
20060427,0,0,1,1,0,2006,4,27
20060428,0,0,1,1,0,2006,4,28
20060429,0,0,1,0,0,2006,4,29
20060430,0,0,1,0,0,2006,4,30
20060501,0,0,0,1,0,2006,5,1
20060502,0,0,1,1,1,2006,5,2
20060503,0,0,1,1,0,2006,5,3
20060504,0,0,0,0,0,2006,5,4
20060505,0,0,0,0,0,2006,5,5
20060506,0,0,0,0,0,2006,5,6
20060507,0,0,1,1,1,2006,5,7
20060508,0,0,0,1,0,2006,5,8
20060509,0,0,0,1,0,2006,5,9
20060510,0,0,0,1,0,2006,5,10
20060511,0,0,1,1,0,2006,5,11
20060512,0,0,0,1,0,2006,5,12
20060513,0,0,1,1,0,2006,5,13
20060514,0,0,1,1,0,2006,5,14
20060515,0,0,0,1,0,2006,5,15
20060516,0,1,1,1,1,2006,5,16
20060517,0,1,0,1,1,2006,5,17
20060518,0,1,0,1,1,2006,5,18
20060519,0,0,0,0,0,2006,5,19
20060520,0,0,0,0,0,2006,5,20
20060521,0,0,0,1,0,2006,5,21
20060522,0,0,0,1,1,2006,5,22
20060523,0,0,1,1,1,2006,5,23
20060524,0,0,1,1,0,2006,5,24
20060525,0,0,1,1,0,2006,5,25
20060526,0,0,0,0,0,2006,5,26
20060527,0,0,1,1,1,2006,5,27
20060528,0,0,1,1,1,2006,5,28
20060529,0,0,1,1,1,2006,5,29
20060530,0,0,1,1,1,2006,5,30
20060531,0,0,1,1,1,2006,5,31
20060601,0,0,1,1,1,2006,6,1
20060602,0,0,1,1,1,2006,6,2
20060603,0,0,1,1,1,2006,6,3
20060604,0,0,0,1,0,2006,6,4
20060605,0,0,0,1,0,2006,6,5
20060606,0,0,1,1,1,2006,6,6
20060607,0,0,1,1,1,2006,6,7
20060608,0,0,1,1,1,2006,6,8
20060609,0,0,1,1,1,2006,6,9
20060610,0,0,1,1,1,2006,6,10
20060611,0,0,1,1,1,2006,6,11
20060612,0,0,1,1,0,2006,6,12
20060613,0,0,1,1,0,2006,6,13
20060614,0,0,0,1,0,2006,6,14
20060615,0,0,1,0,0,2006,6,15
20060616,0,0,1,0,0,2006,6,16
20060617,0,0,0,0,0,2006,6,17
20060618,0,0,0,1,0,2006,6,18
